employee_id,department,job_role,manager_id,manager_name,shift,hire_date,exit_date,employment_status,exit_reason,age,monthly_income_usd,overtime_flag,avg_monthly_overtime_hours,absenteeism_days_12m,job_satisfaction,work_life_balance,performance_rating,years_since_promotion,training_hours_12m,commute_distance_km,tenure_years,attrition
EMP0761,Production,Production Technician,MGR-P02,Tran Quoc Bao,Day,2020-07-04,,Active,,31,961.0,No,1.6,12,4,3,3,5,18.3,8.0,5.49,No
EMP0762,Engineering,Process Engineer,MGR-E01,Truong Minh Duc,Day,2022-03-03,,Active,,43,1807.0,Yes,42.2,3,4,3,5,0,14.5,31.2,3.83,No
EMP0763,Production,Production Technician,MGR-P02,Tran Quoc Bao,Rotating,2023-01-11,,Active,,48,1111.0,No,6.9,5,4,2,2,0,10.0,30.9,2.97,No
EMP0764,Production,Line Leader,MGR-P03,Le Thanh Cong,Day,2022-10-27,,Active,,28,1228.0,No,7.8,2,3,3,2,2,23.6,12.4,3.18,No
EMP0765,Production,Line Leader,MGR-P02,Tran Quoc Bao,Day,2022-12-01,,Active,,43,1355.0,No,1.9,3,2,2,3,0,35.6,13.3,3.08,No
EMP0766,Engineering,Process Engineer,MGR-E02,Ngo Bao Chau,Day,2020-11-22,2024-06-17,Exited,Performance,27,2061.0,No,5.4,9,2,2,3,2,20.7,19.9,3.57,Yes
EMP0767,Production,Production Operator,MGR-P03,Le Thanh Cong,Day,2023-09-29,,Active,,32,809.0,Yes,29.4,8,4,4,4,1,28.7,4.5,2.26,No
EMP0768,HR & Administration,Administrative Coordinator,MGR-H01,Luong Phuong Thao,Day,2018-11-16,,Active,,28,998.0,No,4.8,10,4,3,4,6,24.5,29.0,7.12,No
EMP0769,Production,Production Technician,MGR-P01,Nguyen Minh Anh,Day,2020-03-01,,Active,,25,972.0,No,7.4,5,3,4,3,0,10.1,8.1,5.83,No
EMP0770,HR & Administration,Payroll Specialist,MGR-H01,Luong Phuong Thao,Day,2023-10-29,,Active,,34,1136.0,No,2.1,10,2,4,4,2,30.4,23.4,2.17,No
EMP0771,Quality,Quality Engineer,MGR-Q02,Bui Thanh Lan,Day,2018-11-28,,Active,,27,1599.0,No,3.6,12,1,5,4,0,24.4,16.3,7.09,No
EMP0772,Engineering,Automation Engineer,MGR-E02,Ngo Bao Chau,Day,2018-10-01,,Active,,50,2319.0,No,5.3,5,2,4,1,5,35.8,32.4,7.25,No
EMP0773,Production,Production Technician,MGR-P03,Le Thanh Cong,Day,2022-06-29,,Active,,31,1147.0,No,3.2,6,5,3,4,0,39.6,30.4,3.51,No
EMP0774,Finance,Accountant,MGR-F01,Mai Thanh Son,Day,2018-09-02,2025-04-24,Exited,Compensation,50,1669.0,Yes,37.1,5,4,3,4,1,42.3,6.0,6.64,Yes
EMP0775,Production,Line Leader,MGR-P03,Le Thanh Cong,Night,2020-01-05,,Active,,32,1201.0,No,3.6,9,3,2,5,3,51.5,15.9,5.99,No
EMP0776,Supply Chain,Logistics Analyst,MGR-S01,Phan Ngoc Mai,Night,2019-07-01,,Active,,29,1317.0,Yes,32.4,14,4,3,4,4,30.7,27.2,6.5,No
EMP0777,Production,Production Operator,MGR-P03,Le Thanh Cong,Rotating,2020-01-22,,Active,,38,847.0,No,1.6,7,3,3,3,5,11.6,29.3,5.94,No
EMP0778,Production,Line Leader,MGR-P04,Pham Hoang Duy,Day,2023-04-02,,Active,,51,1251.0,No,4.5,11,4,1,4,1,27.6,18.0,2.75,No
EMP0779,Production,Line Leader,MGR-P04,Pham Hoang Duy,Day,2019-03-19,2025-07-29,Exited,Career change,23,1137.0,No,2.2,10,2,3,3,5,36.6,16.9,6.36,Yes
EMP0780,Production,Production Operator,MGR-P03,Le Thanh Cong,Night,2018-07-08,,Active,,36,870.0,No,6.0,10,2,3,3,3,22.4,26.8,7.48,No
EMP0781,Engineering,Industrial Engineer,MGR-E01,Truong Minh Duc,Day,2024-05-27,2025-07-08,Exited,Work schedule,30,1932.0,No,3.5,5,2,3,2,0,31.7,20.8,1.11,Yes
EMP0782,Production,Line Leader,MGR-P02,Tran Quoc Bao,Day,2018-11-12,,Active,,31,1376.0,No,1.9,8,2,5,3,6,24.2,8.8,7.13,No
EMP0783,Production,Production Technician,MGR-P04,Pham Hoang Duy,Day,2018-01-06,,Active,,52,920.0,No,3.8,7,3,3,3,6,8.5,22.2,7.98,No
EMP0784,Finance,Finance Specialist,MGR-F01,Mai Thanh Son,Night,2021-04-18,,Active,,30,1785.0,No,7.4,4,3,3,2,0,31.0,15.0,4.7,No
EMP0785,Production,Line Leader,MGR-P01,Nguyen Minh Anh,Day,2018-05-13,,Active,,23,1096.0,Yes,37.6,8,1,2,4,3,38.9,17.0,7.64,No
EMP0786,Engineering,Automation Engineer,MGR-E02,Ngo Bao Chau,Day,2022-05-19,,Active,,21,2000.0,No,2.9,2,2,3,1,1,24.3,23.8,3.62,No
EMP0787,HR & Administration,Payroll Specialist,MGR-H01,Luong Phuong Thao,Day,2024-08-27,,Active,,37,1227.0,No,1.8,6,4,2,5,1,11.0,10.5,1.34,No
EMP0788,Engineering,Process Engineer,MGR-E02,Ngo Bao Chau,Day,2021-03-08,,Active,,51,1916.0,No,3.1,6,4,3,5,0,11.5,5.8,4.82,No
EMP0789,Supply Chain,Logistics Analyst,MGR-S02,Dang Quang Huy,Day,2025-10-29,,Active,,47,1372.0,No,2.3,7,4,1,3,0,42.9,9.3,0.17,No
EMP0790,Supply Chain,Warehouse Coordinator,MGR-S01,Phan Ngoc Mai,Night,2025-06-13,,Active,,42,1131.0,No,7.2,10,2,2,3,0,11.7,11.2,0.55,No
EMP0791,Production,Production Operator,MGR-P04,Pham Hoang Duy,Day,2024-03-01,2025-12-16,Exited,Work schedule,20,990.0,No,4.5,6,1,5,4,1,26.5,31.3,1.79,Yes
EMP0792,Finance,Cost Analyst,MGR-F01,Mai Thanh Son,Day,2019-06-29,,Active,,52,1929.0,No,4.4,10,4,4,4,0,11.5,6.1,6.51,No
EMP0793,Production,Line Leader,MGR-P04,Pham Hoang Duy,Night,2023-03-19,,Active,,32,1176.0,Yes,22.9,7,4,4,5,1,40.8,25.1,2.79,No
EMP0794,Quality,Quality Inspector,MGR-Q02,Bui Thanh Lan,Night,2018-04-20,,Active,,32,1252.0,Yes,30.6,9,4,1,4,3,30.1,22.3,7.7,No
EMP0795,Finance,Finance Specialist,MGR-F01,Mai Thanh Son,Night,2020-12-16,,Active,,40,1580.0,Yes,32.4,2,4,3,4,3,32.7,5.8,5.04,No
EMP0796,Production,Production Technician,MGR-P02,Tran Quoc Bao,Day,2019-08-14,,Active,,34,964.0,No,2.5,5,4,2,2,5,27.5,7.3,6.38,No
EMP0797,Engineering,Industrial Engineer,MGR-E02,Ngo Bao Chau,Day,2018-01-09,,Active,,30,2033.0,No,0.6,2,3,3,5,5,24.9,20.9,7.98,No
EMP0798,Production,Production Operator,MGR-P04,Pham Hoang Duy,Rotating,2023-04-27,2024-04-08,Exited,Career change,37,770.0,No,3.5,9,3,2,4,2,18.1,27.5,0.95,Yes
EMP0799,Production,Production Technician,MGR-P01,Nguyen Minh Anh,Day,2018-11-30,,Active,,39,1100.0,No,6.2,5,5,3,3,6,44.7,34.1,7.09,No
EMP0800,Production,Production Technician,MGR-P04,Pham Hoang Duy,Day,2022-12-10,,Active,,45,1015.0,Yes,42.3,11,3,2,3,0,9.4,8.3,3.06,No
EMP0801,Production,Line Leader,MGR-P04,Pham Hoang Duy,Day,2021-12-31,,Active,,33,1388.0,Yes,16.1,11,4,1,3,1,53.7,12.7,4.0,No
EMP0802,Quality,Quality Engineer,MGR-Q02,Bui Thanh Lan,Day,2021-06-30,,Active,,26,1531.0,Yes,23.7,10,3,3,3,0,56.0,18.7,4.5,No
EMP0803,Production,Production Technician,MGR-P01,Nguyen Minh Anh,Day,2019-11-13,,Active,,25,1101.0,No,7.2,8,3,3,1,4,20.7,8.7,6.13,No
EMP0804,Quality,Quality Inspector,MGR-Q02,Bui Thanh Lan,Day,2021-08-20,,Active,,42,1197.0,No,6.8,11,3,4,3,3,34.3,19.1,4.36,No
EMP0805,Production,Production Operator,MGR-P04,Pham Hoang Duy,Night,2020-05-24,,Active,,33,929.0,No,3.5,9,2,4,3,4,20.8,39.1,5.6,No
EMP0806,Production,Production Technician,MGR-P02,Tran Quoc Bao,Day,2019-01-20,,Active,,35,1158.0,Yes,37.7,8,3,3,4,2,19.4,8.7,6.95,No
EMP0807,Supply Chain,Material Planner,MGR-S01,Phan Ngoc Mai,Day,2024-08-28,,Active,,20,1540.0,Yes,27.1,13,4,4,3,1,43.4,25.8,1.34,No
EMP0808,Production,Line Leader,MGR-P01,Nguyen Minh Anh,Rotating,2018-08-27,,Active,,37,1278.0,Yes,21.4,5,5,2,2,3,49.1,38.5,7.35,No
EMP0809,Production,Line Leader,MGR-P01,Nguyen Minh Anh,Day,2025-10-08,,Active,,23,1348.0,Yes,27.0,5,3,2,2,0,24.8,11.1,0.23,No
EMP0810,Maintenance,Maintenance Technician,MGR-M01,Do Tuan Kiet,Night,2022-04-13,,Active,,46,1468.0,No,3.9,14,3,3,4,3,41.6,12.4,3.72,No
EMP0811,Production,Production Technician,MGR-P04,Pham Hoang Duy,Rotating,2019-02-19,,Active,,40,1080.0,No,7.8,5,5,2,3,5,22.3,21.3,6.86,No
EMP0812,Finance,Accountant,MGR-F01,Mai Thanh Son,Day,2018-03-15,,Active,,36,1543.0,No,5.6,1,1,5,2,5,25.5,7.3,7.8,No
EMP0813,Maintenance,Equipment Engineer,MGR-M01,Do Tuan Kiet,Day,2019-07-31,,Active,,38,1858.0,No,3.3,3,5,3,4,4,25.6,24.2,6.42,No
EMP0814,Production,Production Operator,MGR-P01,Nguyen Minh Anh,Rotating,2024-07-10,,Active,,28,998.0,Yes,38.9,7,2,3,3,1,24.5,10.1,1.48,No
EMP0815,Production,Production Technician,MGR-P02,Tran Quoc Bao,Rotating,2018-04-13,,Active,,40,978.0,Yes,17.0,5,4,3,3,5,42.2,23.1,7.72,No
EMP0816,Production,Production Operator,MGR-P03,Le Thanh Cong,Day,2025-05-27,,Active,,25,798.0,No,5.6,9,3,3,5,0,17.6,17.6,0.6,No
EMP0817,Quality,Quality Inspector,MGR-Q01,Vo Thu Ha,Night,2024-05-15,,Active,,39,1102.0,Yes,25.6,11,3,3,2,1,17.6,16.7,1.63,No
EMP0818,Production,Production Operator,MGR-P02,Tran Quoc Bao,Day,2022-01-12,,Active,,44,973.0,No,2.9,7,4,5,4,1,30.1,30.1,3.97,No
EMP0819,Production,Line Leader,MGR-P03,Le Thanh Cong,Day,2025-03-27,2025-06-04,Exited,Performance,40,1292.0,No,3.3,2,3,4,2,0,54.5,11.1,0.19,Yes
EMP0820,Quality,Quality Engineer,MGR-Q02,Bui Thanh Lan,Night,2022-10-28,,Active,,48,1618.0,No,3.8,5,3,4,4,0,26.3,12.8,3.18,No
EMP0821,Engineering,Industrial Engineer,MGR-E02,Ngo Bao Chau,Day,2024-06-24,2025-11-13,Exited,Personal reasons,48,1720.0,No,6.3,3,3,3,4,1,15.9,15.9,1.39,Yes
EMP0822,Quality,Quality Inspector,MGR-Q01,Vo Thu Ha,Day,2021-12-19,,Active,,43,1314.0,Yes,25.7,9,4,4,4,4,25.2,31.5,4.03,No
EMP0823,Production,Production Technician,MGR-P04,Pham Hoang Duy,Day,2025-10-12,,Active,,37,1061.0,Yes,22.0,5,5,3,1,0,32.4,14.5,0.22,No
EMP0824,Supply Chain,Warehouse Coordinator,MGR-S02,Dang Quang Huy,Day,2022-12-18,,Active,,51,1180.0,No,0.7,5,4,5,1,3,22.1,12.3,3.04,No
EMP0825,Production,Production Operator,MGR-P02,Tran Quoc Bao,Night,2021-12-03,2025-12-04,Exited,Personal reasons,26,947.0,No,9.1,2,4,2,5,2,27.9,22.0,4.0,Yes
EMP0826,Maintenance,Equipment Engineer,MGR-M02,Hoang Van Nam,Night,2018-09-25,,Active,,32,1908.0,Yes,31.9,4,5,3,4,3,34.2,25.9,7.27,No
EMP0827,Engineering,Process Engineer,MGR-E01,Truong Minh Duc,Day,2020-01-26,,Active,,28,2163.0,No,3.0,8,3,3,4,3,45.6,8.3,5.93,No
EMP0828,HR & Administration,Administrative Coordinator,MGR-H01,Luong Phuong Thao,Day,2019-11-12,,Active,,48,1121.0,No,3.7,11,3,4,3,0,24.7,31.6,6.14,No
EMP0829,Quality,Quality Inspector,MGR-Q01,Vo Thu Ha,Day,2023-06-28,,Active,,35,1196.0,No,6.7,6,1,4,5,2,29.9,21.6,2.51,No
EMP0830,Production,Production Technician,MGR-P03,Le Thanh Cong,Night,2023-03-17,2025-10-22,Exited,Work schedule,24,1013.0,Yes,33.2,3,3,2,3,2,17.2,27.5,2.6,Yes
EMP0831,Quality,Quality Technician,MGR-Q01,Vo Thu Ha,Day,2025-03-14,,Active,,32,1163.0,No,3.8,11,3,4,4,0,37.3,28.6,0.8,No
EMP0832,Production,Line Leader,MGR-P04,Pham Hoang Duy,Night,2024-05-07,,Active,,44,1198.0,Yes,25.0,0,5,5,3,0,15.7,19.0,1.65,No
EMP0833,Production,Production Technician,MGR-P04,Pham Hoang Duy,Rotating,2020-05-27,,Active,,33,989.0,Yes,26.1,16,5,5,1,3,50.8,5.3,5.6,No
EMP0834,Production,Production Operator,MGR-P02,Tran Quoc Bao,Day,2019-03-29,,Active,,42,933.0,No,4.7,6,3,4,4,1,54.8,31.3,6.76,No
EMP0835,Production,Production Technician,MGR-P02,Tran Quoc Bao,Day,2023-08-19,,Active,,29,1118.0,No,4.6,2,1,5,5,0,16.8,3.4,2.37,No
EMP0836,Maintenance,Maintenance Technician,MGR-M01,Do Tuan Kiet,Night,2022-12-22,,Active,,20,1285.0,Yes,27.2,11,3,3,5,1,14.0,14.0,3.03,No
EMP0837,Engineering,Industrial Engineer,MGR-E03,Huynh Gia Han,Day,2018-05-02,,Active,,46,2185.0,No,4.3,12,2,1,3,3,22.4,26.5,7.67,No
EMP0838,Production,Line Leader,MGR-P03,Le Thanh Cong,Day,2025-06-04,,Active,,46,1240.0,No,8.4,12,4,1,4,0,36.9,21.5,0.57,No
EMP0839,Production,Line Leader,MGR-P01,Nguyen Minh Anh,Day,2023-09-02,,Active,,27,1108.0,Yes,21.5,2,3,3,5,0,48.2,11.5,2.33,No
EMP0840,Production,Line Leader,MGR-P01,Nguyen Minh Anh,Night,2023-10-05,,Active,,51,1352.0,No,2.1,5,3,3,4,0,13.0,18.6,2.24,No
EMP0841,Engineering,Process Engineer,MGR-E02,Ngo Bao Chau,Day,2024-04-19,,Active,,47,2179.0,Yes,25.6,14,4,5,3,1,25.1,22.5,1.7,No
EMP0842,Quality,Quality Inspector,MGR-Q01,Vo Thu Ha,Night,2023-02-22,,Active,,52,1240.0,Yes,20.9,2,2,5,4,0,14.8,8.9,2.86,No
EMP0843,Supply Chain,Material Planner,MGR-S01,Phan Ngoc Mai,Night,2024-03-19,2025-04-09,Exited,Work schedule,48,1411.0,No,3.1,4,4,3,3,0,51.4,20.2,1.06,Yes
EMP0844,Production,Production Operator,MGR-P04,Pham Hoang Duy,Day,2023-01-03,,Active,,50,985.0,Yes,26.3,4,4,3,3,0,33.0,23.6,2.99,No
EMP0845,Production,Production Operator,MGR-P01,Nguyen Minh Anh,Day,2020-02-21,,Active,,50,774.0,Yes,23.7,11,3,3,4,2,32.5,14.2,5.86,No
EMP0846,Production,Production Technician,MGR-P01,Nguyen Minh Anh,Rotating,2024-01-17,,Active,,51,1077.0,No,6.6,7,3,4,4,1,23.7,22.6,1.95,No
EMP0847,Quality,Quality Engineer,MGR-Q02,Bui Thanh Lan,Day,2020-03-18,,Active,,40,1560.0,Yes,16.7,5,5,5,3,0,14.0,25.9,5.79,No
EMP0848,Maintenance,Facilities Technician,MGR-M02,Hoang Van Nam,Rotating,2019-10-05,,Active,,38,1302.0,No,5.7,9,4,2,4,2,48.4,26.7,6.24,No
EMP0849,Production,Production Technician,MGR-P03,Le Thanh Cong,Night,2025-08-12,,Active,,23,1080.0,No,2.7,7,4,2,3,0,50.6,32.7,0.39,No
EMP0850,HR & Administration,Payroll Specialist,MGR-H01,Luong Phuong Thao,Day,2023-02-17,,Active,,32,1232.0,Yes,37.1,13,3,4,3,2,8.8,18.1,2.87,No
EMP0851,Production,Production Operator,MGR-P03,Le Thanh Cong,Day,2018-09-18,,Active,,38,971.0,Yes,42.3,8,2,5,3,6,32.0,10.0,7.29,No
EMP0852,Production,Production Technician,MGR-P02,Tran Quoc Bao,Day,2024-09-09,,Active,,20,914.0,Yes,22.7,10,5,2,2,0,35.8,8.1,1.31,No
EMP0853,Quality,Quality Technician,MGR-Q01,Vo Thu Ha,Rotating,2025-04-12,,Active,,34,1216.0,No,5.4,4,3,4,3,0,30.8,11.0,0.72,No
EMP0854,Quality,Quality Engineer,MGR-Q01,Vo Thu Ha,Day,2025-07-14,,Active,,47,1464.0,Yes,19.4,2,3,4,3,0,14.2,8.1,0.47,No
EMP0855,Production,Production Technician,MGR-P04,Pham Hoang Duy,Day,2022-02-18,2025-06-02,Exited,Personal reasons,30,1107.0,No,2.7,11,3,3,4,0,21.4,15.6,3.29,Yes
EMP0856,Production,Line Leader,MGR-P03,Le Thanh Cong,Night,2022-02-01,,Active,,41,1306.0,Yes,26.7,5,5,4,5,1,33.0,35.8,3.91,No
EMP0857,Production,Production Technician,MGR-P01,Nguyen Minh Anh,Night,2022-11-20,,Active,,27,1105.0,Yes,14.0,12,2,3,4,2,22.7,31.4,3.11,No
EMP0858,Production,Production Technician,MGR-P01,Nguyen Minh Anh,Night,2018-08-28,2024-08-19,Exited,Performance,28,1172.0,No,3.6,2,1,2,4,1,45.1,11.2,5.98,Yes
EMP0859,Quality,Quality Technician,MGR-Q01,Vo Thu Ha,Night,2018-10-02,,Active,,50,1344.0,Yes,23.4,8,4,3,4,6,20.5,13.1,7.25,No
EMP0860,Production,Line Leader,MGR-P02,Tran Quoc Bao,Rotating,2023-09-25,,Active,,39,1174.0,Yes,18.0,7,1,4,1,1,25.6,23.7,2.27,No
EMP0861,Finance,Accountant,MGR-F01,Mai Thanh Son,Day,2019-02-13,,Active,,38,1343.0,No,6.8,9,2,4,5,2,23.1,15.4,6.88,No
EMP0862,Production,Line Leader,MGR-P03,Le Thanh Cong,Day,2024-01-18,,Active,,37,1385.0,No,2.2,13,3,3,3,1,38.6,40.6,1.95,No
EMP0863,Quality,Quality Inspector,MGR-Q02,Bui Thanh Lan,Day,2023-03-26,,Active,,48,1401.0,No,7.8,3,3,3,4,2,30.3,14.9,2.77,No
EMP0864,Quality,Quality Technician,MGR-Q01,Vo Thu Ha,Day,2021-09-24,,Active,,21,1392.0,No,2.2,13,4,3,3,3,29.3,32.3,4.27,No
EMP0865,Production,Production Operator,MGR-P03,Le Thanh Cong,Day,2022-06-06,,Active,,24,847.0,No,8.9,6,2,2,3,2,12.1,14.0,3.57,No
EMP0866,Production,Production Operator,MGR-P03,Le Thanh Cong,Day,2018-12-06,,Active,,27,864.0,No,7.6,3,4,5,4,2,23.6,10.7,7.07,No
EMP0867,Finance,Cost Analyst,MGR-F01,Mai Thanh Son,Day,2024-01-01,,Active,,20,1769.0,Yes,14.4,11,4,3,3,1,25.7,16.5,2.0,No
EMP0868,HR & Administration,HR Specialist,MGR-H01,Luong Phuong Thao,Day,2019-05-17,,Active,,22,1263.0,No,2.4,5,4,4,3,6,28.9,19.3,6.63,No
EMP0869,Maintenance,Maintenance Technician,MGR-M02,Hoang Van Nam,Day,2022-04-15,,Active,,42,1466.0,Yes,26.2,7,1,3,3,1,14.2,21.7,3.71,No
EMP0870,Maintenance,Equipment Engineer,MGR-M01,Do Tuan Kiet,Day,2018-06-06,,Active,,32,1903.0,No,6.9,7,3,4,3,3,48.7,36.4,7.57,No
EMP0871,Maintenance,Facilities Technician,MGR-M02,Hoang Van Nam,Night,2025-03-18,2025-11-13,Exited,Compensation,43,1457.0,Yes,25.2,11,2,2,2,0,34.2,20.9,0.66,Yes
EMP0872,Maintenance,Maintenance Technician,MGR-M01,Do Tuan Kiet,Rotating,2024-12-10,,Active,,40,1240.0,No,5.7,12,3,3,4,0,21.6,9.6,1.06,No
EMP0873,HR & Administration,HR Specialist,MGR-H01,Luong Phuong Thao,Day,2025-03-15,,Active,,29,1081.0,No,1.9,8,5,4,4,0,13.4,29.7,0.8,No
EMP0874,Supply Chain,Material Planner,MGR-S01,Phan Ngoc Mai,Night,2021-10-21,,Active,,25,1590.0,Yes,29.2,4,4,2,3,0,40.9,11.1,4.19,No
EMP0875,Production,Line Leader,MGR-P02,Tran Quoc Bao,Night,2023-09-15,2025-04-24,Exited,Compensation,25,1217.0,No,8.5,2,5,3,2,0,18.2,5.0,1.61,Yes
EMP0876,Production,Production Technician,MGR-P03,Le Thanh Cong,Day,2023-05-22,,Active,,39,936.0,No,3.2,2,3,4,3,0,29.3,28.6,2.61,No
EMP0877,Production,Production Technician,MGR-P03,Le Thanh Cong,Night,2021-03-26,,Active,,47,923.0,No,4.9,7,4,3,5,2,34.3,22.6,4.77,No
EMP0878,Finance,Accountant,MGR-F01,Mai Thanh Son,Day,2020-01-16,,Active,,53,1600.0,Yes,20.8,9,3,3,3,2,17.1,13.0,5.96,No
EMP0879,Production,Production Technician,MGR-P01,Nguyen Minh Anh,Day,2024-09-15,2025-07-14,Exited,Performance,47,1141.0,Yes,20.9,3,4,2,3,0,21.4,25.3,0.83,Yes
EMP0880,Production,Production Operator,MGR-P04,Pham Hoang Duy,Day,2023-06-10,,Active,,33,995.0,Yes,44.7,15,4,3,3,1,33.3,23.2,2.56,No
EMP0881,Production,Production Technician,MGR-P02,Tran Quoc Bao,Day,2025-06-12,2025-11-09,Exited,Work schedule,31,962.0,No,5.9,5,4,3,3,0,21.7,13.7,0.41,Yes
EMP0882,Finance,Finance Specialist,MGR-F01,Mai Thanh Son,Day,2023-07-15,,Active,,50,1599.0,No,1.5,3,4,4,5,0,29.1,31.6,2.46,No
EMP0883,Production,Line Leader,MGR-P02,Tran Quoc Bao,Rotating,2018-10-27,,Active,,33,1211.0,No,2.7,14,5,2,3,4,26.7,6.9,7.18,No
EMP0884,Supply Chain,Logistics Analyst,MGR-S02,Dang Quang Huy,Day,2023-12-23,,Active,,45,1531.0,No,5.0,1,2,3,3,2,42.4,10.3,2.02,No
EMP0885,Supply Chain,Material Planner,MGR-S02,Dang Quang Huy,Night,2018-03-07,,Active,,44,1642.0,Yes,20.0,6,4,3,3,0,38.3,29.0,7.82,No
EMP0886,Production,Line Leader,MGR-P03,Le Thanh Cong,Rotating,2018-01-31,2025-11-06,Exited,Better opportunity,43,1210.0,No,3.0,12,3,3,3,6,22.9,13.2,7.76,Yes
EMP0887,Production,Production Operator,MGR-P02,Tran Quoc Bao,Day,2024-01-20,2025-12-17,Exited,Better opportunity,25,886.0,No,7.2,9,3,3,4,1,19.8,40.1,1.91,Yes
EMP0888,Production,Production Operator,MGR-P03,Le Thanh Cong,Rotating,2021-10-09,,Active,,51,814.0,No,0.9,5,2,3,1,1,24.3,7.1,4.23,No
EMP0889,Production,Production Technician,MGR-P04,Pham Hoang Duy,Day,2024-02-29,,Active,,25,1158.0,No,4.7,2,5,3,3,0,26.0,10.2,1.84,No
EMP0890,Quality,Quality Engineer,MGR-Q01,Vo Thu Ha,Day,2020-09-12,2024-05-23,Exited,Compensation,31,1764.0,Yes,47.3,14,4,3,3,4,22.3,5.1,3.69,Yes
EMP0891,Supply Chain,Warehouse Coordinator,MGR-S01,Phan Ngoc Mai,Night,2021-08-07,,Active,,53,1233.0,No,3.2,2,4,1,4,0,25.6,27.0,4.4,No
EMP0892,Production,Line Leader,MGR-P01,Nguyen Minh Anh,Night,2024-06-17,,Active,,34,1190.0,Yes,37.6,6,1,2,4,1,47.1,23.1,1.54,No
EMP0893,Maintenance,Equipment Engineer,MGR-M02,Hoang Van Nam,Day,2023-07-13,2025-01-29,Exited,Relocation,48,1582.0,No,4.9,14,3,3,4,2,25.7,30.6,1.55,Yes
EMP0894,Production,Line Leader,MGR-P03,Le Thanh Cong,Rotating,2020-05-18,,Active,,34,1321.0,No,3.0,12,4,4,4,2,25.9,10.9,5.62,No
EMP0895,Engineering,Automation Engineer,MGR-E01,Truong Minh Duc,Day,2025-07-23,,Active,,41,2553.0,No,5.4,3,4,3,4,0,50.5,22.1,0.44,No
EMP0896,Supply Chain,Logistics Analyst,MGR-S02,Dang Quang Huy,Rotating,2019-10-26,,Active,,45,1397.0,Yes,18.1,7,4,3,3,5,20.9,30.3,6.18,No
EMP0897,Production,Line Leader,MGR-P03,Le Thanh Cong,Day,2025-10-08,,Active,,21,1112.0,Yes,19.2,6,3,3,3,0,30.9,7.4,0.23,No
EMP0898,Production,Line Leader,MGR-P02,Tran Quoc Bao,Day,2024-04-12,,Active,,43,1151.0,No,6.7,4,4,3,3,1,21.5,23.1,1.72,No
EMP0899,Engineering,Automation Engineer,MGR-E02,Ngo Bao Chau,Day,2018-08-08,,Active,,42,2279.0,No,8.1,8,3,5,3,5,40.7,25.5,7.4,No
EMP0900,Production,Production Operator,MGR-P02,Tran Quoc Bao,Night,2022-01-15,,Active,,40,868.0,No,3.4,15,4,4,1,2,30.1,21.7,3.96,No
EMP0901,Production,Line Leader,MGR-P03,Le Thanh Cong,Rotating,2019-05-13,,Active,,48,1173.0,No,0.8,5,5,3,2,5,8.7,16.7,6.64,No
EMP0902,Quality,Quality Inspector,MGR-Q01,Vo Thu Ha,Night,2025-08-26,2025-12-11,Exited,Work schedule,46,1356.0,No,6.2,4,4,4,3,0,40.0,8.2,0.29,Yes
EMP0903,Production,Production Technician,MGR-P03,Le Thanh Cong,Day,2024-10-07,,Active,,44,1096.0,Yes,21.4,9,4,1,4,1,31.8,39.9,1.23,No
EMP0904,Supply Chain,Logistics Analyst,MGR-S02,Dang Quang Huy,Day,2025-07-08,2025-09-22,Exited,Compensation,26,1444.0,Yes,24.2,7,3,4,3,0,26.9,27.0,0.21,Yes
EMP0905,Quality,Quality Engineer,MGR-Q01,Vo Thu Ha,Day,2025-11-06,,Active,,28,1836.0,Yes,28.5,4,4,4,5,0,19.1,13.5,0.15,No
EMP0906,Production,Production Technician,MGR-P04,Pham Hoang Duy,Night,2021-11-19,,Active,,49,1110.0,No,8.2,7,3,5,5,0,30.0,31.7,4.11,No
EMP0907,Engineering,Process Engineer,MGR-E01,Truong Minh Duc,Day,2019-05-19,,Active,,41,1986.0,No,4.7,3,3,4,3,3,27.3,35.2,6.62,No
EMP0908,Finance,Cost Analyst,MGR-F01,Mai Thanh Son,Day,2023-09-12,,Active,,48,1641.0,Yes,27.9,7,3,4,4,1,21.7,11.0,2.3,No
EMP0909,Production,Line Leader,MGR-P01,Nguyen Minh Anh,Day,2018-10-03,,Active,,35,1388.0,No,2.9,10,4,3,4,6,15.1,6.6,7.24,No
EMP0910,Quality,Quality Technician,MGR-Q01,Vo Thu Ha,Day,2020-03-08,,Active,,47,1333.0,Yes,26.1,6,3,1,2,0,15.0,29.8,5.82,No
EMP0911,Maintenance,Maintenance Technician,MGR-M01,Do Tuan Kiet,Night,2021-08-14,,Active,,36,1403.0,No,2.6,8,2,4,3,3,39.5,25.0,4.38,No
EMP0912,Supply Chain,Warehouse Coordinator,MGR-S01,Phan Ngoc Mai,Day,2021-10-21,,Active,,24,1109.0,No,3.8,7,3,4,3,4,39.3,23.9,4.19,No
EMP0913,Maintenance,Facilities Technician,MGR-M02,Hoang Van Nam,Day,2020-11-01,,Active,,22,1518.0,Yes,15.7,8,3,1,2,4,32.3,9.5,5.16,No
EMP0914,Quality,Quality Inspector,MGR-Q02,Bui Thanh Lan,Night,2019-07-20,,Active,,38,1347.0,No,0.9,9,4,4,4,0,27.0,15.0,6.45,No
